P_OpCo	P_CustomerID	P_UserID	P_Location	P_StorageName	P_FoodType	P_GroupName	P_SupplierName	P_Address	P_ContactName	P_Email	P_PhoneNumber	P_Notes	P_ProductName	P_MaterialID	P_Brand	P_AvgWtPerCase	P_PackPerSize	P_UOM	P_CategoryName
067	540005	540005	expenseCategory	C	food	PT_Group35715	PT_Sup35715	PT_Add35715	PT_ContactName35715	PT_EMAIL01@test.com	PT_Phone35715	PT_SampleNotes35715	NSPT35715	PT36914	PT_Prod35715	16	5	CS	Meat
067	540013	540013	expenseCategory	D	food	PT_Group35716	PT_Sup35716	PT_Add35716	PT_ContactName35716	PT_EMAIL02@test.com	PT_Phone35716	PT_SampleNotes35716	NSPT35716	PT36915	PT_Prod35716	20	5	EA	Dairy
067	540021	540021	expenseCategory	F	food	PT_Group35717	PT_Sup35717	PT_Add35717	PT_ContactName35717	PT_EMAIL01@test.com	PT_Phone35717	PT_SampleNotes35717	NSPT35717	PT36916	PT_Prod35717	25	5	CS	Dairy
067	540039	540039	expenseCategory	D	nonFood	PT_Group35718	PT_Sup35718	PT_Add35718	PT_ContactName35718	PT_EMAIL02@test.com	PT_Phone35718	PT_SampleNotes35718	NSPT35718	PT36917	PT_Prod35718	10	5	EA	Dairy
067	540047	540047	expenseCategory	F	food	PT_Group35719	PT_Sup35719	PT_Add35719	PT_ContactName35719	PT_EMAIL01@test.com	PT_Phone35719	PT_SampleNotes35719	NSPT35719	PT36918	PT_Prod35719	12	5	CS	Paper Towel
067	540054	540054	expenseCategory	C	food	PT_Group35720	PT_Sup35720	PT_Add35720	PT_ContactName35720	PT_EMAIL02@test.com	PT_Phone35720	PT_SampleNotes35720	NSPT35720	PT36919	PT_Prod35720	15	5	EA	Paper Towel
067	540062	540062	expenseCategory	D	food	PT_Group35721	PT_Sup35721	PT_Add35721	PT_ContactName35721	PT_EMAIL01@test.com	PT_Phone35721	PT_SampleNotes35721	NSPT35721	PT36920	PT_Prod35721	18	5	CS	Paper Towel
067	540070	540070	location	F	food	PT_Group35722	PT_Sup35722	PT_Add35722	PT_ContactName35722	PT_EMAIL02@test.com	PT_Phone35722	PT_SampleNotes35722	NSPT35722	PT36921	PT_Prod35722	30	5	EA	Paper Towel
067	540088	540088	expenseCategory	D	nonFood	PT_Group35723	PT_Sup35723	PT_Add35723	PT_ContactName35723	PT_EMAIL01@test.com	PT_Phone35723	PT_SampleNotes35723	NSPT35723	PT36922	PT_Prod35723	15	5	CS	Meat
067	540096	540096	expenseCategory	F	food	PT_Group35724	PT_Sup35724	PT_Add35724	PT_ContactName35724	PT_EMAIL02@test.com	PT_Phone35724	PT_SampleNotes35724	NSPT35724	PT36923	PT_Prod35724	20	5	EA	Meat
067	540104	540104	expenseCategory	C	food	PT_Group35725	PT_Sup35725	PT_Add35725	PT_ContactName35725	PT_EMAIL01@test.com	PT_Phone35725	PT_SampleNotes35725	NSPT35725	PT36924	PT_Prod35725	12	5	CS	Meat
067	540112	540112	expenseCategory	D	food	PT_Group35726	PT_Sup35726	PT_Add35726	PT_ContactName35726	PT_EMAIL02@test.com	PT_Phone35726	PT_SampleNotes35726	NSPT35726	PT36925	PT_Prod35726	15	5	EA	Dairy
067	540120	540120	expenseCategory	F	food	PT_Group35727	PT_Sup35727	PT_Add35727	PT_ContactName35727	PT_EMAIL01@test.com	PT_Phone35727	PT_SampleNotes35727	NSPT35727	PT36926	PT_Prod35727	16	5	CS	Dairy
067	540138	540138	expenseCategory	D	nonFood	PT_Group35728	PT_Sup35728	PT_Add35728	PT_ContactName35728	PT_EMAIL02@test.com	PT_Phone35728	PT_SampleNotes35728	NSPT35728	PT36927	PT_Prod35728	20	5	EA	Dairy
067	540146	540146	expenseCategory	F	food	PT_Group35729	PT_Sup35729	PT_Add35729	PT_ContactName35729	PT_EMAIL01@test.com	PT_Phone35729	PT_SampleNotes35729	NSPT35729	PT36928	PT_Prod35729	25	5	CS	Paper Towel
067	540153	540153	expenseCategory	C	food	PT_Group35730	PT_Sup35730	PT_Add35730	PT_ContactName35730	PT_EMAIL02@test.com	PT_Phone35730	PT_SampleNotes35730	NSPT35730	PT36929	PT_Prod35730	10	5	EA	Paper Towel
067	540179	540179	location	D	food	PT_Group35731	PT_Sup35731	PT_Add35731	PT_ContactName35731	PT_EMAIL01@test.com	PT_Phone35731	PT_SampleNotes35731	NSPT35731	PT36930	PT_Prod35731	12	5	CS	Paper Towel
067	540187	540187	expenseCategory	F	food	PT_Group35732	PT_Sup35732	PT_Add35732	PT_ContactName35732	PT_EMAIL02@test.com	PT_Phone35732	PT_SampleNotes35732	NSPT35732	PT36931	PT_Prod35732	15	5	EA	Paper Towel
067	540195	540195	expenseCategory	D	nonFood	PT_Group35733	PT_Sup35733	PT_Add35733	PT_ContactName35733	PT_EMAIL01@test.com	PT_Phone35733	PT_SampleNotes35733	NSPT35733	PT36932	PT_Prod35733	18	5	CS	Dairy
067	540203	540203	expenseCategory	F	food	PT_Group35734	PT_Sup35734	PT_Add35734	PT_ContactName35734	PT_EMAIL02@test.com	PT_Phone35734	PT_SampleNotes35734	NSPT35734	PT36933	PT_Prod35734	30	5	EA	Paper Towel
067	540211	540211	expenseCategory	C	food	PT_Group35735	PT_Sup35735	PT_Add35735	PT_ContactName35735	PT_EMAIL01@test.com	PT_Phone35735	PT_SampleNotes35735	NSPT35735	PT36934	PT_Prod35735	15	5	CS	Paper Towel
067	540229	540229	expenseCategory	D	food	PT_Group35736	PT_Sup35736	PT_Add35736	PT_ContactName35736	PT_EMAIL02@test.com	PT_Phone35736	PT_SampleNotes35736	NSPT35736	PT36935	PT_Prod35736	20	5	EA	Meat
067	540237	540237	location	F	food	PT_Group35737	PT_Sup35737	PT_Add35737	PT_ContactName35737	PT_EMAIL01@test.com	PT_Phone35737	PT_SampleNotes35737	NSPT35737	PT36936	PT_Prod35737	12	5	CS	Meat
067	540245	540245	expenseCategory	D	nonFood	PT_Group35738	PT_Sup35738	PT_Add35738	PT_ContactName35738	PT_EMAIL02@test.com	PT_Phone35738	PT_SampleNotes35738	NSPT35738	PT36937	PT_Prod35738	15	5	EA	Meat
067	540252	540252	expenseCategory	F	food	PT_Group35739	PT_Sup35739	PT_Add35739	PT_ContactName35739	PT_EMAIL01@test.com	PT_Phone35739	PT_SampleNotes35739	NSPT35739	PT36938	PT_Prod35739	16	5	CS	Dairy
067	540278	540278	expenseCategory	C	food	PT_Group35740	PT_Sup35740	PT_Add35740	PT_ContactName35740	PT_EMAIL02@test.com	PT_Phone35740	PT_SampleNotes35740	NSPT35740	PT36939	PT_Prod35740	20	5	EA	Dairy
067	540260	540260	expenseCategory	D	food	PT_Group35741	PT_Sup35741	PT_Add35741	PT_ContactName35741	PT_EMAIL01@test.com	PT_Phone35741	PT_SampleNotes35741	NSPT35741	PT36940	PT_Prod35741	25	5	CS	Dairy
067	540286	540286	expenseCategory	F	food	PT_Group35742	PT_Sup35742	PT_Add35742	PT_ContactName35742	PT_EMAIL02@test.com	PT_Phone35742	PT_SampleNotes35742	NSPT35742	PT36941	PT_Prod35742	10	5	EA	Paper Towel
067	540294	540294	expenseCategory	D	nonFood	PT_Group35743	PT_Sup35743	PT_Add35743	PT_ContactName35743	PT_EMAIL01@test.com	PT_Phone35743	PT_SampleNotes35743	NSPT35743	PT36942	PT_Prod35743	12	5	CS	Paper Towel
067	540302	540302	expenseCategory	F	food	PT_Group35744	PT_Sup35744	PT_Add35744	PT_ContactName35744	PT_EMAIL02@test.com	PT_Phone35744	PT_SampleNotes35744	NSPT35744	PT36943	PT_Prod35744	15	5	EA	Paper Towel
067	540310	540310	location	C	food	PT_Group35745	PT_Sup35745	PT_Add35745	PT_ContactName35745	PT_EMAIL01@test.com	PT_Phone35745	PT_SampleNotes35745	NSPT35745	PT36944	PT_Prod35745	18	5	CS	Dairy
067	540328	540328	expenseCategory	D	food	PT_Group35746	PT_Sup35746	PT_Add35746	PT_ContactName35746	PT_EMAIL02@test.com	PT_Phone35746	PT_SampleNotes35746	NSPT35746	PT36945	PT_Prod35746	30	5	EA	Paper Towel
067	540336	540336	expenseCategory	F	food	PT_Group35747	PT_Sup35747	PT_Add35747	PT_ContactName35747	PT_EMAIL01@test.com	PT_Phone35747	PT_SampleNotes35747	NSPT35747	PT36946	PT_Prod35747	15	5	CS	Paper Towel
067	540344	540344	expenseCategory	D	nonFood	PT_Group35748	PT_Sup35748	PT_Add35748	PT_ContactName35748	PT_EMAIL02@test.com	PT_Phone35748	PT_SampleNotes35748	NSPT35748	PT36947	PT_Prod35748	20	5	EA	Meat
067	540351	540351	expenseCategory	F	food	PT_Group35749	PT_Sup35749	PT_Add35749	PT_ContactName35749	PT_EMAIL01@test.com	PT_Phone35749	PT_SampleNotes35749	NSPT35749	PT36948	PT_Prod35749	12	5	CS	Meat
067	540369	540369	expenseCategory	C	food	PT_Group35750	PT_Sup35750	PT_Add35750	PT_ContactName35750	PT_EMAIL02@test.com	PT_Phone35750	PT_SampleNotes35750	NSPT35750	PT36949	PT_Prod35750	15	5	EA	Meat
067	540377	540377	expenseCategory	D	food	PT_Group35751	PT_Sup35751	PT_Add35751	PT_ContactName35751	PT_EMAIL01@test.com	PT_Phone35751	PT_SampleNotes35751	NSPT35751	PT36950	PT_Prod35751	12	5	CS	Meat
067	540385	540385	expenseCategory	F	food	PT_Group35752	PT_Sup35752	PT_Add35752	PT_ContactName35752	PT_EMAIL02@test.com	PT_Phone35752	PT_SampleNotes35752	NSPT35752	PT36951	PT_Prod35752	15	5	EA	Meat
067	540393	540393	expenseCategory	D	nonFood	PT_Group35753	PT_Sup35753	PT_Add35753	PT_ContactName35753	PT_EMAIL01@test.com	PT_Phone35753	PT_SampleNotes35753	NSPT35753	PT36952	PT_Prod35753	16	5	CS	Meat
067	540401	540401	location	F	food	PT_Group35754	PT_Sup35754	PT_Add35754	PT_ContactName35754	PT_EMAIL02@test.com	PT_Phone35754	PT_SampleNotes35754	NSPT35754	PT36953	PT_Prod35754	20	5	EA	Dairy
067	540419	540419	expenseCategory	C	food	PT_Group35755	PT_Sup35755	PT_Add35755	PT_ContactName35755	PT_EMAIL01@test.com	PT_Phone35755	PT_SampleNotes35755	NSPT35755	PT36954	PT_Prod35755	25	5	CS	Dairy
067	540427	540427	expenseCategory	D	food	PT_Group35756	PT_Sup35756	PT_Add35756	PT_ContactName35756	PT_EMAIL02@test.com	PT_Phone35756	PT_SampleNotes35756	NSPT35756	PT36955	PT_Prod35756	10	5	EA	Dairy
067	540435	540435	expenseCategory	F	food	PT_Group35757	PT_Sup35757	PT_Add35757	PT_ContactName35757	PT_EMAIL01@test.com	PT_Phone35757	PT_SampleNotes35757	NSPT35757	PT36956	PT_Prod35757	12	5	CS	Paper Towel
067	540443	540443	expenseCategory	D	nonFood	PT_Group35758	PT_Sup35758	PT_Add35758	PT_ContactName35758	PT_EMAIL02@test.com	PT_Phone35758	PT_SampleNotes35758	NSPT35758	PT36957	PT_Prod35758	15	5	EA	Paper Towel
067	540450	540450	expenseCategory	F	food	PT_Group35759	PT_Sup35759	PT_Add35759	PT_ContactName35759	PT_EMAIL01@test.com	PT_Phone35759	PT_SampleNotes35759	NSPT35759	PT36958	PT_Prod35759	18	5	CS	Paper Towel
067	540468	540468	expenseCategory	C	food	PT_Group35760	PT_Sup35760	PT_Add35760	PT_ContactName35760	PT_EMAIL02@test.com	PT_Phone35760	PT_SampleNotes35760	NSPT35760	PT36959	PT_Prod35760	30	5	EA	Paper Towel
067	540476	540476	location	D	food	PT_Group35761	PT_Sup35761	PT_Add35761	PT_ContactName35761	PT_EMAIL01@test.com	PT_Phone35761	PT_SampleNotes35761	NSPT35761	PT36960	PT_Prod35761	15	5	CS	Dairy
067	540484	540484	expenseCategory	F	food	PT_Group35762	PT_Sup35762	PT_Add35762	PT_ContactName35762	PT_EMAIL02@test.com	PT_Phone35762	PT_SampleNotes35762	NSPT35762	PT36961	PT_Prod35762	20	5	EA	Paper Towel
067	540492	540492	expenseCategory	D	nonFood	PT_Group35763	PT_Sup35763	PT_Add35763	PT_ContactName35763	PT_EMAIL01@test.com	PT_Phone35763	PT_SampleNotes35763	NSPT35763	PT36962	PT_Prod35763	12	5	CS	Meat
067	540500	540500	expenseCategory	F	food	PT_Group35764	PT_Sup35764	PT_Add35764	PT_ContactName35764	PT_EMAIL02@test.com	PT_Phone35764	PT_SampleNotes35764	NSPT35764	PT36963	PT_Prod35764	15	5	EA	Meat
067	540518	540518	expenseCategory	C	food	PT_Group35765	PT_Sup35765	PT_Add35765	PT_ContactName35765	PT_EMAIL01@test.com	PT_Phone35765	PT_SampleNotes35765	NSPT35765	PT36964	PT_Prod35765	16	5	CS	Meat
067	540526	540526	expenseCategory	D	food	PT_Group35766	PT_Sup35766	PT_Add35766	PT_ContactName35766	PT_EMAIL02@test.com	PT_Phone35766	PT_SampleNotes35766	NSPT35766	PT36965	PT_Prod35766	20	5	EA	Dairy
067	540534	540534	expenseCategory	F	food	PT_Group35767	PT_Sup35767	PT_Add35767	PT_ContactName35767	PT_EMAIL01@test.com	PT_Phone35767	PT_SampleNotes35767	NSPT35767	PT36966	PT_Prod35767	25	5	CS	Dairy
067	540542	540542	expenseCategory	D	nonFood	PT_Group35768	PT_Sup35768	PT_Add35768	PT_ContactName35768	PT_EMAIL02@test.com	PT_Phone35768	PT_SampleNotes35768	NSPT35768	PT36967	PT_Prod35768	10	5	EA	Dairy
067	540559	540559	location	F	food	PT_Group35769	PT_Sup35769	PT_Add35769	PT_ContactName35769	PT_EMAIL01@test.com	PT_Phone35769	PT_SampleNotes35769	NSPT35769	PT36968	PT_Prod35769	12	5	CS	Paper Towel
067	540567	540567	expenseCategory	C	food	PT_Group35770	PT_Sup35770	PT_Add35770	PT_ContactName35770	PT_EMAIL02@test.com	PT_Phone35770	PT_SampleNotes35770	NSPT35770	PT36969	PT_Prod35770	15	5	EA	Paper Towel
067	540575	540575	expenseCategory	D	food	PT_Group35771	PT_Sup35771	PT_Add35771	PT_ContactName35771	PT_EMAIL01@test.com	PT_Phone35771	PT_SampleNotes35771	NSPT35771	PT36970	PT_Prod35771	18	5	CS	Paper Towel
067	540583	540583	expenseCategory	F	food	PT_Group35772	PT_Sup35772	PT_Add35772	PT_ContactName35772	PT_EMAIL02@test.com	PT_Phone35772	PT_SampleNotes35772	NSPT35772	PT36971	PT_Prod35772	30	5	EA	Paper Towel
067	540591	540591	expenseCategory	D	nonFood	PT_Group35773	PT_Sup35773	PT_Add35773	PT_ContactName35773	PT_EMAIL01@test.com	PT_Phone35773	PT_SampleNotes35773	NSPT35773	PT36972	PT_Prod35773	15	5	CS	Meat
067	540609	540609	expenseCategory	F	food	PT_Group35774	PT_Sup35774	PT_Add35774	PT_ContactName35774	PT_EMAIL02@test.com	PT_Phone35774	PT_SampleNotes35774	NSPT35774	PT36973	PT_Prod35774	20	5	EA	Meat
067	540617	540617	expenseCategory	C	food	PT_Group35775	PT_Sup35775	PT_Add35775	PT_ContactName35775	PT_EMAIL01@test.com	PT_Phone35775	PT_SampleNotes35775	NSPT35775	PT36974	PT_Prod35775	12	5	CS	Meat
067	540625	540625	expenseCategory	D	food	PT_Group35776	PT_Sup35776	PT_Add35776	PT_ContactName35776	PT_EMAIL02@test.com	PT_Phone35776	PT_SampleNotes35776	NSPT35776	PT36975	PT_Prod35776	15	5	EA	Dairy
067	540633	540633	expenseCategory	F	food	PT_Group35777	PT_Sup35777	PT_Add35777	PT_ContactName35777	PT_EMAIL01@test.com	PT_Phone35777	PT_SampleNotes35777	NSPT35777	PT36976	PT_Prod35777	16	5	CS	Dairy
067	540641	540641	location	D	nonFood	PT_Group35778	PT_Sup35778	PT_Add35778	PT_ContactName35778	PT_EMAIL02@test.com	PT_Phone35778	PT_SampleNotes35778	NSPT35778	PT36977	PT_Prod35778	20	5	EA	Dairy
067	540658	540658	expenseCategory	F	food	PT_Group35779	PT_Sup35779	PT_Add35779	PT_ContactName35779	PT_EMAIL01@test.com	PT_Phone35779	PT_SampleNotes35779	NSPT35779	PT36978	PT_Prod35779	25	5	CS	Paper Towel
067	540666	540666	expenseCategory	C	food	PT_Group35780	PT_Sup35780	PT_Add35780	PT_ContactName35780	PT_EMAIL02@test.com	PT_Phone35780	PT_SampleNotes35780	NSPT35780	PT36979	PT_Prod35780	10	5	EA	Paper Towel
067	540674	540674	expenseCategory	D	food	PT_Group35781	PT_Sup35781	PT_Add35781	PT_ContactName35781	PT_EMAIL01@test.com	PT_Phone35781	PT_SampleNotes35781	NSPT35781	PT36980	PT_Prod35781	12	5	CS	Paper Towel
067	540682	540682	expenseCategory	F	food	PT_Group35782	PT_Sup35782	PT_Add35782	PT_ContactName35782	PT_EMAIL02@test.com	PT_Phone35782	PT_SampleNotes35782	NSPT35782	PT36981	PT_Prod35782	15	5	EA	Paper Towel
067	540690	540690	location	D	nonFood	PT_Group35783	PT_Sup35783	PT_Add35783	PT_ContactName35783	PT_EMAIL01@test.com	PT_Phone35783	PT_SampleNotes35783	NSPT35783	PT36982	PT_Prod35783	18	5	CS	Dairy
067	540708	540708	expenseCategory	F	food	PT_Group35784	PT_Sup35784	PT_Add35784	PT_ContactName35784	PT_EMAIL02@test.com	PT_Phone35784	PT_SampleNotes35784	NSPT35784	PT36983	PT_Prod35784	30	5	EA	Paper Towel
067	540716	540716	expenseCategory	C	food	PT_Group35785	PT_Sup35785	PT_Add35785	PT_ContactName35785	PT_EMAIL01@test.com	PT_Phone35785	PT_SampleNotes35785	NSPT35785	PT36984	PT_Prod35785	15	5	CS	Paper Towel
067	540724	540724	expenseCategory	D	food	PT_Group35786	PT_Sup35786	PT_Add35786	PT_ContactName35786	PT_EMAIL02@test.com	PT_Phone35786	PT_SampleNotes35786	NSPT35786	PT36985	PT_Prod35786	20	5	EA	Meat
067	540732	540732	expenseCategory	F	food	PT_Group35787	PT_Sup35787	PT_Add35787	PT_ContactName35787	PT_EMAIL01@test.com	PT_Phone35787	PT_SampleNotes35787	NSPT35787	PT36986	PT_Prod35787	12	5	CS	Meat
067	540740	540740	expenseCategory	D	nonFood	PT_Group35788	PT_Sup35788	PT_Add35788	PT_ContactName35788	PT_EMAIL02@test.com	PT_Phone35788	PT_SampleNotes35788	NSPT35788	PT36987	PT_Prod35788	15	5	EA	Meat
067	540757	540757	expenseCategory	F	food	PT_Group35789	PT_Sup35789	PT_Add35789	PT_ContactName35789	PT_EMAIL01@test.com	PT_Phone35789	PT_SampleNotes35789	NSPT35789	PT36988	PT_Prod35789	16	5	CS	Dairy
067	540773	540773	expenseCategory	C	food	PT_Group35790	PT_Sup35790	PT_Add35790	PT_ContactName35790	PT_EMAIL02@test.com	PT_Phone35790	PT_SampleNotes35790	NSPT35790	PT36989	PT_Prod35790	20	5	EA	Dairy
067	540781	540781	location	D	food	PT_Group35791	PT_Sup35791	PT_Add35791	PT_ContactName35791	PT_EMAIL01@test.com	PT_Phone35791	PT_SampleNotes35791	NSPT35791	PT36990	PT_Prod35791	25	5	CS	Dairy
067	540799	540799	expenseCategory	F	food	PT_Group35792	PT_Sup35792	PT_Add35792	PT_ContactName35792	PT_EMAIL02@test.com	PT_Phone35792	PT_SampleNotes35792	NSPT35792	PT36991	PT_Prod35792	10	5	EA	Paper Towel
067	540807	540807	expenseCategory	D	nonFood	PT_Group35793	PT_Sup35793	PT_Add35793	PT_ContactName35793	PT_EMAIL01@test.com	PT_Phone35793	PT_SampleNotes35793	NSPT35793	PT36992	PT_Prod35793	12	5	CS	Paper Towel
067	540815	540815	expenseCategory	F	food	PT_Group35794	PT_Sup35794	PT_Add35794	PT_ContactName35794	PT_EMAIL02@test.com	PT_Phone35794	PT_SampleNotes35794	NSPT35794	PT36993	PT_Prod35794	15	5	EA	Paper Towel
067	540823	540823	expenseCategory	C	food	PT_Group35795	PT_Sup35795	PT_Add35795	PT_ContactName35795	PT_EMAIL01@test.com	PT_Phone35795	PT_SampleNotes35795	NSPT35795	PT36994	PT_Prod35795	18	5	CS	Dairy
067	540831	540831	expenseCategory	D	food	PT_Group35796	PT_Sup35796	PT_Add35796	PT_ContactName35796	PT_EMAIL02@test.com	PT_Phone35796	PT_SampleNotes35796	NSPT35796	PT36995	PT_Prod35796	30	5	EA	Paper Towel
067	540849	540849	expenseCategory	F	food	PT_Group35797	PT_Sup35797	PT_Add35797	PT_ContactName35797	PT_EMAIL01@test.com	PT_Phone35797	PT_SampleNotes35797	NSPT35797	PT36996	PT_Prod35797	15	5	CS	Paper Towel
067	540856	540856	expenseCategory	D	nonFood	PT_Group35798	PT_Sup35798	PT_Add35798	PT_ContactName35798	PT_EMAIL02@test.com	PT_Phone35798	PT_SampleNotes35798	NSPT35798	PT36997	PT_Prod35798	20	5	EA	Meat
067	540864	540864	expenseCategory	F	food	PT_Group35799	PT_Sup35799	PT_Add35799	PT_ContactName35799	PT_EMAIL01@test.com	PT_Phone35799	PT_SampleNotes35799	NSPT35799	PT36998	PT_Prod35799	12	5	CS	Meat
067	540872	540872	location	C	food	PT_Group35800	PT_Sup35800	PT_Add35800	PT_ContactName35800	PT_EMAIL02@test.com	PT_Phone35800	PT_SampleNotes35800	NSPT35800	PT36999	PT_Prod35800	15	5	EA	Meat
067	540880	540880	expenseCategory	D	food	PT_Group35801	PT_Sup35801	PT_Add35801	PT_ContactName35801	PT_EMAIL01@test.com	PT_Phone35801	PT_SampleNotes35801	NSPT35801	PT37000	PT_Prod35801	12	5	CS	Meat
067	540898	540898	expenseCategory	F	food	PT_Group35802	PT_Sup35802	PT_Add35802	PT_ContactName35802	PT_EMAIL02@test.com	PT_Phone35802	PT_SampleNotes35802	NSPT35802	PT37001	PT_Prod35802	15	5	EA	Meat
067	540906	540906	expenseCategory	D	nonFood	PT_Group35803	PT_Sup35803	PT_Add35803	PT_ContactName35803	PT_EMAIL01@test.com	PT_Phone35803	PT_SampleNotes35803	NSPT35803	PT37002	PT_Prod35803	16	5	CS	Meat
067	540914	540914	expenseCategory	F	food	PT_Group35804	PT_Sup35804	PT_Add35804	PT_ContactName35804	PT_EMAIL02@test.com	PT_Phone35804	PT_SampleNotes35804	NSPT35804	PT37003	PT_Prod35804	20	5	EA	Dairy
067	540922	540922	expenseCategory	C	food	PT_Group35805	PT_Sup35805	PT_Add35805	PT_ContactName35805	PT_EMAIL01@test.com	PT_Phone35805	PT_SampleNotes35805	NSPT35805	PT37004	PT_Prod35805	25	5	CS	Dairy
067	540930	540930	expenseCategory	D	food	PT_Group35806	PT_Sup35806	PT_Add35806	PT_ContactName35806	PT_EMAIL02@test.com	PT_Phone35806	PT_SampleNotes35806	NSPT35806	PT37005	PT_Prod35806	10	5	EA	Dairy
067	540948	540948	location	F	food	PT_Group35807	PT_Sup35807	PT_Add35807	PT_ContactName35807	PT_EMAIL01@test.com	PT_Phone35807	PT_SampleNotes35807	NSPT35807	PT37006	PT_Prod35807	12	5	CS	Paper Towel
067	540955	540955	expenseCategory	D	nonFood	PT_Group35808	PT_Sup35808	PT_Add35808	PT_ContactName35808	PT_EMAIL02@test.com	PT_Phone35808	PT_SampleNotes35808	NSPT35808	PT37007	PT_Prod35808	15	5	EA	Paper Towel
067	540963	540963	expenseCategory	F	food	PT_Group35809	PT_Sup35809	PT_Add35809	PT_ContactName35809	PT_EMAIL01@test.com	PT_Phone35809	PT_SampleNotes35809	NSPT35809	PT37008	PT_Prod35809	18	5	CS	Paper Towel
067	540971	540971	expenseCategory	C	food	PT_Group35810	PT_Sup35810	PT_Add35810	PT_ContactName35810	PT_EMAIL02@test.com	PT_Phone35810	PT_SampleNotes35810	NSPT35810	PT37009	PT_Prod35810	30	5	EA	Paper Towel
067	540989	540989	expenseCategory	D	food	PT_Group35811	PT_Sup35811	PT_Add35811	PT_ContactName35811	PT_EMAIL01@test.com	PT_Phone35811	PT_SampleNotes35811	NSPT35811	PT37010	PT_Prod35811	15	5	CS	Dairy
067	540997	540997	expenseCategory	F	food	PT_Group35812	PT_Sup35812	PT_Add35812	PT_ContactName35812	PT_EMAIL02@test.com	PT_Phone35812	PT_SampleNotes35812	NSPT35812	PT37011	PT_Prod35812	20	5	EA	Paper Towel
067	541003	541003	expenseCategory	D	nonFood	PT_Group35813	PT_Sup35813	PT_Add35813	PT_ContactName35813	PT_EMAIL01@test.com	PT_Phone35813	PT_SampleNotes35813	NSPT35813	PT37012	PT_Prod35813	12	5	CS	Meat
067	541011	541011	location	F	food	PT_Group35814	PT_Sup35814	PT_Add35814	PT_ContactName35814	PT_EMAIL02@test.com	PT_Phone35814	PT_SampleNotes35814	NSPT35814	PT37013	PT_Prod35814	15	5	EA	Meat
067	541029	541029	expenseCategory	C	food	PT_Group35815	PT_Sup35815	PT_Add35815	PT_ContactName35815	PT_EMAIL01@test.com	PT_Phone35815	PT_SampleNotes35815	NSPT35815	PT37014	PT_Prod35815	16	5	CS	Meat
067	541037	541037	expenseCategory	D	food	PT_Group35816	PT_Sup35816	PT_Add35816	PT_ContactName35816	PT_EMAIL02@test.com	PT_Phone35816	PT_SampleNotes35816	NSPT35816	PT37015	PT_Prod35816	20	5	EA	Dairy
067	541045	541045	expenseCategory	F	food	PT_Group35817	PT_Sup35817	PT_Add35817	PT_ContactName35817	PT_EMAIL01@test.com	PT_Phone35817	PT_SampleNotes35817	NSPT35817	PT37016	PT_Prod35817	25	5	CS	Dairy
067	541052	541052	expenseCategory	D	nonFood	PT_Group35818	PT_Sup35818	PT_Add35818	PT_ContactName35818	PT_EMAIL02@test.com	PT_Phone35818	PT_SampleNotes35818	NSPT35818	PT37017	PT_Prod35818	10	5	EA	Dairy
067	541060	541060	expenseCategory	F	food	PT_Group35819	PT_Sup35819	PT_Add35819	PT_ContactName35819	PT_EMAIL01@test.com	PT_Phone35819	PT_SampleNotes35819	NSPT35819	PT37018	PT_Prod35819	12	5	CS	Paper Towel
067	541078	541078	expenseCategory	C	food	PT_Group35820	PT_Sup35820	PT_Add35820	PT_ContactName35820	PT_EMAIL02@test.com	PT_Phone35820	PT_SampleNotes35820	NSPT35820	PT37019	PT_Prod35820	15	5	EA	Paper Towel
067	541086	541086	expenseCategory	D	food	PT_Group35821	PT_Sup35821	PT_Add35821	PT_ContactName35821	PT_EMAIL01@test.com	PT_Phone35821	PT_SampleNotes35821	NSPT35821	PT37020	PT_Prod35821	18	5	CS	Paper Towel
067	541094	541094	expenseCategory	F	food	PT_Group35822	PT_Sup35822	PT_Add35822	PT_ContactName35822	PT_EMAIL02@test.com	PT_Phone35822	PT_SampleNotes35822	NSPT35822	PT37021	PT_Prod35822	30	5	EA	Paper Towel
067	541102	541102	location	D	nonFood	PT_Group35823	PT_Sup35823	PT_Add35823	PT_ContactName35823	PT_EMAIL01@test.com	PT_Phone35823	PT_SampleNotes35823	NSPT35823	PT37022	PT_Prod35823	15	5	CS	Meat
067	541110	541110	expenseCategory	F	food	PT_Group35824	PT_Sup35824	PT_Add35824	PT_ContactName35824	PT_EMAIL02@test.com	PT_Phone35824	PT_SampleNotes35824	NSPT35824	PT37023	PT_Prod35824	20	5	EA	Meat
067	541128	541128	expenseCategory	C	food	PT_Group35825	PT_Sup35825	PT_Add35825	PT_ContactName35825	PT_EMAIL01@test.com	PT_Phone35825	PT_SampleNotes35825	NSPT35825	PT37024	PT_Prod35825	12	5	CS	Meat
067	541136	541136	expenseCategory	D	food	PT_Group35826	PT_Sup35826	PT_Add35826	PT_ContactName35826	PT_EMAIL02@test.com	PT_Phone35826	PT_SampleNotes35826	NSPT35826	PT37025	PT_Prod35826	15	5	EA	Dairy
067	541144	541144	expenseCategory	F	food	PT_Group35827	PT_Sup35827	PT_Add35827	PT_ContactName35827	PT_EMAIL01@test.com	PT_Phone35827	PT_SampleNotes35827	NSPT35827	PT37026	PT_Prod35827	16	5	CS	Dairy
