P_OpCo	P_CustomerID	P_UserID	P_Location	P_StorageName	P_FoodType	P_GroupName	P_SupplierName	P_Address	P_ContactName	P_Email	P_PhoneNumber	P_Notes	P_ProductName	P_MaterialID	P_Brand	P_AvgWtPerCase	P_PackPerSize	P_UOM	P_CategoryName
067	223636	223636	expenseCategory	C	food	PT_Group16319	PT_Sup16319	PT_Add16319	PT_ContactName16319	PT_EMAIL01@test.com	PT_Phone16319	PT_SampleNotes16319	NSPT16319	PT17518	PT_Prod16319	12	5	CS	Paper Towel
067	223644	223644	location	D	food	PT_Group16320	PT_Sup16320	PT_Add16320	PT_ContactName16320	PT_EMAIL02@test.com	PT_Phone16320	PT_SampleNotes16320	NSPT16320	PT17519	PT_Prod16320	15	5	EA	Paper Towel
067	223685	223685	expenseCategory	F	food	PT_Group16321	PT_Sup16321	PT_Add16321	PT_ContactName16321	PT_EMAIL01@test.com	PT_Phone16321	PT_SampleNotes16321	NSPT16321	PT17520	PT_Prod16321	18	5	CS	Paper Towel
067	223701	223701	expenseCategory	D	nonFood	PT_Group16322	PT_Sup16322	PT_Add16322	PT_ContactName16322	PT_EMAIL02@test.com	PT_Phone16322	PT_SampleNotes16322	NSPT16322	PT17521	PT_Prod16322	30	5	EA	Paper Towel
067	223719	223719	expenseCategory	F	food	PT_Group16323	PT_Sup16323	PT_Add16323	PT_ContactName16323	PT_EMAIL01@test.com	PT_Phone16323	PT_SampleNotes16323	NSPT16323	PT17522	PT_Prod16323	15	5	CS	Meat
067	223735	223735	expenseCategory	C	food	PT_Group16324	PT_Sup16324	PT_Add16324	PT_ContactName16324	PT_EMAIL02@test.com	PT_Phone16324	PT_SampleNotes16324	NSPT16324	PT17523	PT_Prod16324	20	5	EA	Meat
067	223727	223727	expenseCategory	D	food	PT_Group16325	PT_Sup16325	PT_Add16325	PT_ContactName16325	PT_EMAIL01@test.com	PT_Phone16325	PT_SampleNotes16325	NSPT16325	PT17524	PT_Prod16325	12	5	CS	Meat
067	223800	223800	expenseCategory	F	food	PT_Group16326	PT_Sup16326	PT_Add16326	PT_ContactName16326	PT_EMAIL02@test.com	PT_Phone16326	PT_SampleNotes16326	NSPT16326	PT17525	PT_Prod16326	15	5	EA	Dairy
067	223818	223818	expenseCategory	D	nonFood	PT_Group16327	PT_Sup16327	PT_Add16327	PT_ContactName16327	PT_EMAIL01@test.com	PT_Phone16327	PT_SampleNotes16327	NSPT16327	PT17526	PT_Prod16327	16	5	CS	Dairy
067	223834	223834	expenseCategory	F	food	PT_Group16328	PT_Sup16328	PT_Add16328	PT_ContactName16328	PT_EMAIL02@test.com	PT_Phone16328	PT_SampleNotes16328	NSPT16328	PT17527	PT_Prod16328	20	5	EA	Dairy
067	223859	223859	location	C	food	PT_Group16329	PT_Sup16329	PT_Add16329	PT_ContactName16329	PT_EMAIL01@test.com	PT_Phone16329	PT_SampleNotes16329	NSPT16329	PT17528	PT_Prod16329	25	5	CS	Paper Towel
067	223867	223867	expenseCategory	D	food	PT_Group16330	PT_Sup16330	PT_Add16330	PT_ContactName16330	PT_EMAIL02@test.com	PT_Phone16330	PT_SampleNotes16330	NSPT16330	PT17529	PT_Prod16330	10	5	EA	Paper Towel
067	223875	223875	expenseCategory	F	food	PT_Group16331	PT_Sup16331	PT_Add16331	PT_ContactName16331	PT_EMAIL01@test.com	PT_Phone16331	PT_SampleNotes16331	NSPT16331	PT17530	PT_Prod16331	12	5	CS	Paper Towel
067	223883	223883	expenseCategory	D	nonFood	PT_Group16332	PT_Sup16332	PT_Add16332	PT_ContactName16332	PT_EMAIL02@test.com	PT_Phone16332	PT_SampleNotes16332	NSPT16332	PT17531	PT_Prod16332	15	5	EA	Paper Towel
067	223891	223891	expenseCategory	F	food	PT_Group16333	PT_Sup16333	PT_Add16333	PT_ContactName16333	PT_EMAIL01@test.com	PT_Phone16333	PT_SampleNotes16333	NSPT16333	PT17532	PT_Prod16333	18	5	CS	Dairy
067	223909	223909	expenseCategory	C	food	PT_Group16334	PT_Sup16334	PT_Add16334	PT_ContactName16334	PT_EMAIL02@test.com	PT_Phone16334	PT_SampleNotes16334	NSPT16334	PT17533	PT_Prod16334	30	5	EA	Paper Towel
067	223917	223917	expenseCategory	D	food	PT_Group16335	PT_Sup16335	PT_Add16335	PT_ContactName16335	PT_EMAIL01@test.com	PT_Phone16335	PT_SampleNotes16335	NSPT16335	PT17534	PT_Prod16335	15	5	CS	Paper Towel
067	223925	223925	location	F	food	PT_Group16336	PT_Sup16336	PT_Add16336	PT_ContactName16336	PT_EMAIL02@test.com	PT_Phone16336	PT_SampleNotes16336	NSPT16336	PT17535	PT_Prod16336	20	5	EA	Meat
067	223933	223933	expenseCategory	D	nonFood	PT_Group16337	PT_Sup16337	PT_Add16337	PT_ContactName16337	PT_EMAIL01@test.com	PT_Phone16337	PT_SampleNotes16337	NSPT16337	PT17536	PT_Prod16337	12	5	CS	Meat
067	223966	223966	expenseCategory	F	food	PT_Group16338	PT_Sup16338	PT_Add16338	PT_ContactName16338	PT_EMAIL02@test.com	PT_Phone16338	PT_SampleNotes16338	NSPT16338	PT17537	PT_Prod16338	15	5	EA	Meat
067	223974	223974	expenseCategory	C	food	PT_Group16339	PT_Sup16339	PT_Add16339	PT_ContactName16339	PT_EMAIL01@test.com	PT_Phone16339	PT_SampleNotes16339	NSPT16339	PT17538	PT_Prod16339	16	5	CS	Dairy
067	223982	223982	expenseCategory	D	food	PT_Group16340	PT_Sup16340	PT_Add16340	PT_ContactName16340	PT_EMAIL02@test.com	PT_Phone16340	PT_SampleNotes16340	NSPT16340	PT17539	PT_Prod16340	20	5	EA	Dairy
067	223990	223990	expenseCategory	F	food	PT_Group16341	PT_Sup16341	PT_Add16341	PT_ContactName16341	PT_EMAIL01@test.com	PT_Phone16341	PT_SampleNotes16341	NSPT16341	PT17540	PT_Prod16341	25	5	CS	Dairy
067	224006	224006	expenseCategory	D	nonFood	PT_Group16342	PT_Sup16342	PT_Add16342	PT_ContactName16342	PT_EMAIL02@test.com	PT_Phone16342	PT_SampleNotes16342	NSPT16342	PT17541	PT_Prod16342	10	5	EA	Paper Towel
067	224014	224014	expenseCategory	F	food	PT_Group16343	PT_Sup16343	PT_Add16343	PT_ContactName16343	PT_EMAIL01@test.com	PT_Phone16343	PT_SampleNotes16343	NSPT16343	PT17542	PT_Prod16343	12	5	CS	Paper Towel
067	224022	224022	location	C	food	PT_Group16344	PT_Sup16344	PT_Add16344	PT_ContactName16344	PT_EMAIL02@test.com	PT_Phone16344	PT_SampleNotes16344	NSPT16344	PT17543	PT_Prod16344	15	5	EA	Paper Towel
067	224048	224048	expenseCategory	D	food	PT_Group16345	PT_Sup16345	PT_Add16345	PT_ContactName16345	PT_EMAIL01@test.com	PT_Phone16345	PT_SampleNotes16345	NSPT16345	PT17544	PT_Prod16345	18	5	CS	Dairy
067	224055	224055	expenseCategory	F	food	PT_Group16346	PT_Sup16346	PT_Add16346	PT_ContactName16346	PT_EMAIL02@test.com	PT_Phone16346	PT_SampleNotes16346	NSPT16346	PT17545	PT_Prod16346	30	5	EA	Paper Towel
067	224097	224097	expenseCategory	D	nonFood	PT_Group16347	PT_Sup16347	PT_Add16347	PT_ContactName16347	PT_EMAIL01@test.com	PT_Phone16347	PT_SampleNotes16347	NSPT16347	PT17546	PT_Prod16347	15	5	CS	Paper Towel
067	224089	224089	expenseCategory	F	food	PT_Group16348	PT_Sup16348	PT_Add16348	PT_ContactName16348	PT_EMAIL02@test.com	PT_Phone16348	PT_SampleNotes16348	NSPT16348	PT17547	PT_Prod16348	20	5	EA	Meat
067	224139	224139	expenseCategory	C	food	PT_Group16349	PT_Sup16349	PT_Add16349	PT_ContactName16349	PT_EMAIL01@test.com	PT_Phone16349	PT_SampleNotes16349	NSPT16349	PT17548	PT_Prod16349	12	5	CS	Meat
067	224154	224154	expenseCategory	D	food	PT_Group16350	PT_Sup16350	PT_Add16350	PT_ContactName16350	PT_EMAIL02@test.com	PT_Phone16350	PT_SampleNotes16350	NSPT16350	PT17549	PT_Prod16350	15	5	EA	Meat
067	224204	224204	expenseCategory	F	food	PT_Group16351	PT_Sup16351	PT_Add16351	PT_ContactName16351	PT_EMAIL01@test.com	PT_Phone16351	PT_SampleNotes16351	NSPT16351	PT17550	PT_Prod16351	12	5	CS	Meat
067	224212	224212	expenseCategory	D	nonFood	PT_Group16352	PT_Sup16352	PT_Add16352	PT_ContactName16352	PT_EMAIL02@test.com	PT_Phone16352	PT_SampleNotes16352	NSPT16352	PT17551	PT_Prod16352	15	5	EA	Meat
067	224220	224220	location	F	food	PT_Group16353	PT_Sup16353	PT_Add16353	PT_ContactName16353	PT_EMAIL01@test.com	PT_Phone16353	PT_SampleNotes16353	NSPT16353	PT17552	PT_Prod16353	16	5	CS	Meat
067	224238	224238	expenseCategory	C	food	PT_Group16354	PT_Sup16354	PT_Add16354	PT_ContactName16354	PT_EMAIL02@test.com	PT_Phone16354	PT_SampleNotes16354	NSPT16354	PT17553	PT_Prod16354	20	5	EA	Dairy
067	224253	224253	expenseCategory	D	food	PT_Group16355	PT_Sup16355	PT_Add16355	PT_ContactName16355	PT_EMAIL01@test.com	PT_Phone16355	PT_SampleNotes16355	NSPT16355	PT17554	PT_Prod16355	25	5	CS	Dairy
067	224279	224279	expenseCategory	F	food	PT_Group16356	PT_Sup16356	PT_Add16356	PT_ContactName16356	PT_EMAIL02@test.com	PT_Phone16356	PT_SampleNotes16356	NSPT16356	PT17555	PT_Prod16356	10	5	EA	Dairy
067	224287	224287	expenseCategory	D	nonFood	PT_Group16357	PT_Sup16357	PT_Add16357	PT_ContactName16357	PT_EMAIL01@test.com	PT_Phone16357	PT_SampleNotes16357	NSPT16357	PT17556	PT_Prod16357	12	5	CS	Paper Towel
067	224311	224311	expenseCategory	F	food	PT_Group16358	PT_Sup16358	PT_Add16358	PT_ContactName16358	PT_EMAIL02@test.com	PT_Phone16358	PT_SampleNotes16358	NSPT16358	PT17557	PT_Prod16358	15	5	EA	Paper Towel
067	224378	224378	location	C	food	PT_Group16359	PT_Sup16359	PT_Add16359	PT_ContactName16359	PT_EMAIL01@test.com	PT_Phone16359	PT_SampleNotes16359	NSPT16359	PT17558	PT_Prod16359	18	5	CS	Paper Towel
067	224477	224477	expenseCategory	F	food	PT_Group16363	PT_Sup16363	PT_Add16363	PT_ContactName16363	PT_EMAIL01@test.com	PT_Phone16363	PT_SampleNotes16363	NSPT16363	PT17562	PT_Prod16363	12	5	CS	Meat
067	224543	224543	expenseCategory	C	food	PT_Group16364	PT_Sup16364	PT_Add16364	PT_ContactName16364	PT_EMAIL02@test.com	PT_Phone16364	PT_SampleNotes16364	NSPT16364	PT17563	PT_Prod16364	15	5	EA	Meat
067	224568	224568	expenseCategory	D	food	PT_Group16365	PT_Sup16365	PT_Add16365	PT_ContactName16365	PT_EMAIL01@test.com	PT_Phone16365	PT_SampleNotes16365	NSPT16365	PT17564	PT_Prod16365	16	5	CS	Meat
067	224584	224584	location	F	food	PT_Group16366	PT_Sup16366	PT_Add16366	PT_ContactName16366	PT_EMAIL02@test.com	PT_Phone16366	PT_SampleNotes16366	NSPT16366	PT17565	PT_Prod16366	20	5	EA	Dairy
067	224618	224618	expenseCategory	D	nonFood	PT_Group16367	PT_Sup16367	PT_Add16367	PT_ContactName16367	PT_EMAIL01@test.com	PT_Phone16367	PT_SampleNotes16367	NSPT16367	PT17566	PT_Prod16367	25	5	CS	Dairy
067	224626	224626	expenseCategory	F	food	PT_Group16368	PT_Sup16368	PT_Add16368	PT_ContactName16368	PT_EMAIL02@test.com	PT_Phone16368	PT_SampleNotes16368	NSPT16368	PT17567	PT_Prod16368	10	5	EA	Dairy
067	224634	224634	expenseCategory	C	food	PT_Group16369	PT_Sup16369	PT_Add16369	PT_ContactName16369	PT_EMAIL01@test.com	PT_Phone16369	PT_SampleNotes16369	NSPT16369	PT17568	PT_Prod16369	12	5	CS	Paper Towel
067	224642	224642	expenseCategory	D	food	PT_Group16370	PT_Sup16370	PT_Add16370	PT_ContactName16370	PT_EMAIL02@test.com	PT_Phone16370	PT_SampleNotes16370	NSPT16370	PT17569	PT_Prod16370	15	5	EA	Paper Towel
067	224725	224725	expenseCategory	F	food	PT_Group16371	PT_Sup16371	PT_Add16371	PT_ContactName16371	PT_EMAIL01@test.com	PT_Phone16371	PT_SampleNotes16371	NSPT16371	PT17570	PT_Prod16371	18	5	CS	Paper Towel
067	224733	224733	expenseCategory	D	nonFood	PT_Group16372	PT_Sup16372	PT_Add16372	PT_ContactName16372	PT_EMAIL02@test.com	PT_Phone16372	PT_SampleNotes16372	NSPT16372	PT17571	PT_Prod16372	30	5	EA	Paper Towel
067	224774	224774	expenseCategory	F	food	PT_Group16373	PT_Sup16373	PT_Add16373	PT_ContactName16373	PT_EMAIL01@test.com	PT_Phone16373	PT_SampleNotes16373	NSPT16373	PT17572	PT_Prod16373	15	5	CS	Meat
067	224782	224782	expenseCategory	C	food	PT_Group16374	PT_Sup16374	PT_Add16374	PT_ContactName16374	PT_EMAIL02@test.com	PT_Phone16374	PT_SampleNotes16374	NSPT16374	PT17573	PT_Prod16374	20	5	EA	Meat
067	224790	224790	location	D	food	PT_Group16375	PT_Sup16375	PT_Add16375	PT_ContactName16375	PT_EMAIL01@test.com	PT_Phone16375	PT_SampleNotes16375	NSPT16375	PT17574	PT_Prod16375	12	5	CS	Meat
067	224808	224808	expenseCategory	F	food	PT_Group16376	PT_Sup16376	PT_Add16376	PT_ContactName16376	PT_EMAIL02@test.com	PT_Phone16376	PT_SampleNotes16376	NSPT16376	PT17575	PT_Prod16376	15	5	EA	Dairy
067	224824	224824	expenseCategory	D	nonFood	PT_Group16377	PT_Sup16377	PT_Add16377	PT_ContactName16377	PT_EMAIL01@test.com	PT_Phone16377	PT_SampleNotes16377	NSPT16377	PT17576	PT_Prod16377	16	5	CS	Dairy
067	224832	224832	expenseCategory	F	food	PT_Group16378	PT_Sup16378	PT_Add16378	PT_ContactName16378	PT_EMAIL02@test.com	PT_Phone16378	PT_SampleNotes16378	NSPT16378	PT17577	PT_Prod16378	20	5	EA	Dairy
067	224840	224840	expenseCategory	C	food	PT_Group16379	PT_Sup16379	PT_Add16379	PT_ContactName16379	PT_EMAIL01@test.com	PT_Phone16379	PT_SampleNotes16379	NSPT16379	PT17578	PT_Prod16379	25	5	CS	Paper Towel
067	224857	224857	expenseCategory	D	food	PT_Group16380	PT_Sup16380	PT_Add16380	PT_ContactName16380	PT_EMAIL02@test.com	PT_Phone16380	PT_SampleNotes16380	NSPT16380	PT17579	PT_Prod16380	10	5	EA	Paper Towel
067	224865	224865	expenseCategory	F	food	PT_Group16381	PT_Sup16381	PT_Add16381	PT_ContactName16381	PT_EMAIL01@test.com	PT_Phone16381	PT_SampleNotes16381	NSPT16381	PT17580	PT_Prod16381	12	5	CS	Paper Towel
067	224881	224881	location	D	nonFood	PT_Group16382	PT_Sup16382	PT_Add16382	PT_ContactName16382	PT_EMAIL02@test.com	PT_Phone16382	PT_SampleNotes16382	NSPT16382	PT17581	PT_Prod16382	15	5	EA	Paper Towel
067	224899	224899	expenseCategory	F	food	PT_Group16383	PT_Sup16383	PT_Add16383	PT_ContactName16383	PT_EMAIL01@test.com	PT_Phone16383	PT_SampleNotes16383	NSPT16383	PT17582	PT_Prod16383	18	5	CS	Dairy
067	224907	224907	expenseCategory	C	food	PT_Group16384	PT_Sup16384	PT_Add16384	PT_ContactName16384	PT_EMAIL02@test.com	PT_Phone16384	PT_SampleNotes16384	NSPT16384	PT17583	PT_Prod16384	30	5	EA	Paper Towel
067	224915	224915	expenseCategory	D	food	PT_Group16385	PT_Sup16385	PT_Add16385	PT_ContactName16385	PT_EMAIL01@test.com	PT_Phone16385	PT_SampleNotes16385	NSPT16385	PT17584	PT_Prod16385	15	5	CS	Paper Towel
067	224923	224923	expenseCategory	F	food	PT_Group16386	PT_Sup16386	PT_Add16386	PT_ContactName16386	PT_EMAIL02@test.com	PT_Phone16386	PT_SampleNotes16386	NSPT16386	PT17585	PT_Prod16386	20	5	EA	Meat
067	224931	224931	expenseCategory	D	nonFood	PT_Group16387	PT_Sup16387	PT_Add16387	PT_ContactName16387	PT_EMAIL01@test.com	PT_Phone16387	PT_SampleNotes16387	NSPT16387	PT17586	PT_Prod16387	12	5	CS	Meat
067	224964	224964	expenseCategory	F	food	PT_Group16388	PT_Sup16388	PT_Add16388	PT_ContactName16388	PT_EMAIL02@test.com	PT_Phone16388	PT_SampleNotes16388	NSPT16388	PT17587	PT_Prod16388	15	5	EA	Meat
067	225003	225003	expenseCategory	C	food	PT_Group16389	PT_Sup16389	PT_Add16389	PT_ContactName16389	PT_EMAIL01@test.com	PT_Phone16389	PT_SampleNotes16389	NSPT16389	PT17588	PT_Prod16389	16	5	CS	Dairy
067	225029	225029	location	D	food	PT_Group16390	PT_Sup16390	PT_Add16390	PT_ContactName16390	PT_EMAIL02@test.com	PT_Phone16390	PT_SampleNotes16390	NSPT16390	PT17589	PT_Prod16390	20	5	EA	Dairy
067	225037	225037	expenseCategory	F	food	PT_Group16391	PT_Sup16391	PT_Add16391	PT_ContactName16391	PT_EMAIL01@test.com	PT_Phone16391	PT_SampleNotes16391	NSPT16391	PT17590	PT_Prod16391	25	5	CS	Dairy
067	225052	225052	expenseCategory	F	food	PT_Group16393	PT_Sup16393	PT_Add16393	PT_ContactName16393	PT_EMAIL01@test.com	PT_Phone16393	PT_SampleNotes16393	NSPT16393	PT17592	PT_Prod16393	12	5	CS	Paper Towel
067	225060	225060	expenseCategory	C	food	PT_Group16394	PT_Sup16394	PT_Add16394	PT_ContactName16394	PT_EMAIL02@test.com	PT_Phone16394	PT_SampleNotes16394	NSPT16394	PT17593	PT_Prod16394	15	5	EA	Paper Towel
067	225078	225078	expenseCategory	D	food	PT_Group16395	PT_Sup16395	PT_Add16395	PT_ContactName16395	PT_EMAIL01@test.com	PT_Phone16395	PT_SampleNotes16395	NSPT16395	PT17594	PT_Prod16395	18	5	CS	Dairy
067	225136	225136	expenseCategory	F	food	PT_Group16396	PT_Sup16396	PT_Add16396	PT_ContactName16396	PT_EMAIL02@test.com	PT_Phone16396	PT_SampleNotes16396	NSPT16396	PT17595	PT_Prod16396	30	5	EA	Paper Towel
067	225177	225177	expenseCategory	D	nonFood	PT_Group16397	PT_Sup16397	PT_Add16397	PT_ContactName16397	PT_EMAIL01@test.com	PT_Phone16397	PT_SampleNotes16397	NSPT16397	PT17596	PT_Prod16397	15	5	CS	Paper Towel
067	225185	225185	expenseCategory	F	food	PT_Group16398	PT_Sup16398	PT_Add16398	PT_ContactName16398	PT_EMAIL02@test.com	PT_Phone16398	PT_SampleNotes16398	NSPT16398	PT17597	PT_Prod16398	20	5	EA	Meat
067	225201	225201	location	C	food	PT_Group16399	PT_Sup16399	PT_Add16399	PT_ContactName16399	PT_EMAIL01@test.com	PT_Phone16399	PT_SampleNotes16399	NSPT16399	PT17598	PT_Prod16399	12	5	CS	Meat
067	225219	225219	expenseCategory	D	food	PT_Group16400	PT_Sup16400	PT_Add16400	PT_ContactName16400	PT_EMAIL02@test.com	PT_Phone16400	PT_SampleNotes16400	NSPT16400	PT17599	PT_Prod16400	15	5	EA	Meat
067	225243	225243	expenseCategory	F	food	PT_Group16403	PT_Sup16403	PT_Add16403	PT_ContactName16403	PT_EMAIL01@test.com	PT_Phone16403	PT_SampleNotes16403	NSPT16403	PT17602	PT_Prod16403	16	5	CS	Meat
067	225250	225250	expenseCategory	C	food	PT_Group16404	PT_Sup16404	PT_Add16404	PT_ContactName16404	PT_EMAIL02@test.com	PT_Phone16404	PT_SampleNotes16404	NSPT16404	PT17603	PT_Prod16404	20	5	EA	Dairy
067	225300	225300	expenseCategory	F	food	PT_Group16408	PT_Sup16408	PT_Add16408	PT_ContactName16408	PT_EMAIL02@test.com	PT_Phone16408	PT_SampleNotes16408	NSPT16408	PT17607	PT_Prod16408	15	5	EA	Paper Towel
067	225334	225334	expenseCategory	F	food	PT_Group16411	PT_Sup16411	PT_Add16411	PT_ContactName16411	PT_EMAIL01@test.com	PT_Phone16411	PT_SampleNotes16411	NSPT16411	PT17610	PT_Prod16411	15	5	CS	Dairy
067	225342	225342	expenseCategory	D	nonFood	PT_Group16412	PT_Sup16412	PT_Add16412	PT_ContactName16412	PT_EMAIL02@test.com	PT_Phone16412	PT_SampleNotes16412	NSPT16412	PT17611	PT_Prod16412	20	5	EA	Paper Towel
067	225359	225359	location	F	food	PT_Group16413	PT_Sup16413	PT_Add16413	PT_ContactName16413	PT_EMAIL01@test.com	PT_Phone16413	PT_SampleNotes16413	NSPT16413	PT17612	PT_Prod16413	12	5	CS	Meat
067	225367	225367	expenseCategory	C	food	PT_Group16414	PT_Sup16414	PT_Add16414	PT_ContactName16414	PT_EMAIL02@test.com	PT_Phone16414	PT_SampleNotes16414	NSPT16414	PT17613	PT_Prod16414	15	5	EA	Meat
067	225383	225383	expenseCategory	D	food	PT_Group16415	PT_Sup16415	PT_Add16415	PT_ContactName16415	PT_EMAIL01@test.com	PT_Phone16415	PT_SampleNotes16415	NSPT16415	PT17614	PT_Prod16415	16	5	CS	Meat
067	225391	225391	expenseCategory	F	food	PT_Group16416	PT_Sup16416	PT_Add16416	PT_ContactName16416	PT_EMAIL02@test.com	PT_Phone16416	PT_SampleNotes16416	NSPT16416	PT17615	PT_Prod16416	20	5	EA	Dairy
067	225425	225425	expenseCategory	D	nonFood	PT_Group16417	PT_Sup16417	PT_Add16417	PT_ContactName16417	PT_EMAIL01@test.com	PT_Phone16417	PT_SampleNotes16417	NSPT16417	PT17616	PT_Prod16417	25	5	CS	Dairy
067	225433	225433	expenseCategory	F	food	PT_Group16418	PT_Sup16418	PT_Add16418	PT_ContactName16418	PT_EMAIL02@test.com	PT_Phone16418	PT_SampleNotes16418	NSPT16418	PT17617	PT_Prod16418	10	5	EA	Dairy
067	225466	225466	expenseCategory	C	food	PT_Group16419	PT_Sup16419	PT_Add16419	PT_ContactName16419	PT_EMAIL01@test.com	PT_Phone16419	PT_SampleNotes16419	NSPT16419	PT17618	PT_Prod16419	12	5	CS	Paper Towel
067	225490	225490	expenseCategory	D	food	PT_Group16420	PT_Sup16420	PT_Add16420	PT_ContactName16420	PT_EMAIL02@test.com	PT_Phone16420	PT_SampleNotes16420	NSPT16420	PT17619	PT_Prod16420	15	5	EA	Paper Towel
067	225516	225516	location	F	food	PT_Group16421	PT_Sup16421	PT_Add16421	PT_ContactName16421	PT_EMAIL01@test.com	PT_Phone16421	PT_SampleNotes16421	NSPT16421	PT17620	PT_Prod16421	18	5	CS	Paper Towel
067	225557	225557	expenseCategory	D	nonFood	PT_Group16422	PT_Sup16422	PT_Add16422	PT_ContactName16422	PT_EMAIL02@test.com	PT_Phone16422	PT_SampleNotes16422	NSPT16422	PT17621	PT_Prod16422	30	5	EA	Paper Towel
067	225581	225581	expenseCategory	F	food	PT_Group16423	PT_Sup16423	PT_Add16423	PT_ContactName16423	PT_EMAIL01@test.com	PT_Phone16423	PT_SampleNotes16423	NSPT16423	PT17622	PT_Prod16423	15	5	CS	Meat
067	225607	225607	expenseCategory	C	food	PT_Group16424	PT_Sup16424	PT_Add16424	PT_ContactName16424	PT_EMAIL02@test.com	PT_Phone16424	PT_SampleNotes16424	NSPT16424	PT17623	PT_Prod16424	20	5	EA	Meat
067	225623	225623	expenseCategory	D	food	PT_Group16425	PT_Sup16425	PT_Add16425	PT_ContactName16425	PT_EMAIL01@test.com	PT_Phone16425	PT_SampleNotes16425	NSPT16425	PT17624	PT_Prod16425	12	5	CS	Meat
067	225631	225631	expenseCategory	F	food	PT_Group16426	PT_Sup16426	PT_Add16426	PT_ContactName16426	PT_EMAIL02@test.com	PT_Phone16426	PT_SampleNotes16426	NSPT16426	PT17625	PT_Prod16426	15	5	EA	Dairy
067	225649	225649	expenseCategory	D	nonFood	PT_Group16427	PT_Sup16427	PT_Add16427	PT_ContactName16427	PT_EMAIL01@test.com	PT_Phone16427	PT_SampleNotes16427	NSPT16427	PT17626	PT_Prod16427	16	5	CS	Dairy
067	225656	225656	location	F	food	PT_Group16428	PT_Sup16428	PT_Add16428	PT_ContactName16428	PT_EMAIL02@test.com	PT_Phone16428	PT_SampleNotes16428	NSPT16428	PT17627	PT_Prod16428	20	5	EA	Dairy
067	225664	225664	expenseCategory	C	food	PT_Group16429	PT_Sup16429	PT_Add16429	PT_ContactName16429	PT_EMAIL01@test.com	PT_Phone16429	PT_SampleNotes16429	NSPT16429	PT17628	PT_Prod16429	25	5	CS	Paper Towel
067	225672	225672	expenseCategory	D	food	PT_Group16430	PT_Sup16430	PT_Add16430	PT_ContactName16430	PT_EMAIL02@test.com	PT_Phone16430	PT_SampleNotes16430	NSPT16430	PT17629	PT_Prod16430	10	5	EA	Paper Towel
067	225706	225706	expenseCategory	F	food	PT_Group16431	PT_Sup16431	PT_Add16431	PT_ContactName16431	PT_EMAIL01@test.com	PT_Phone16431	PT_SampleNotes16431	NSPT16431	PT17630	PT_Prod16431	12	5	CS	Paper Towel
067	225722	225722	expenseCategory	D	nonFood	PT_Group16432	PT_Sup16432	PT_Add16432	PT_ContactName16432	PT_EMAIL02@test.com	PT_Phone16432	PT_SampleNotes16432	NSPT16432	PT17631	PT_Prod16432	15	5	EA	Paper Towel
067	225730	225730	expenseCategory	F	food	PT_Group16433	PT_Sup16433	PT_Add16433	PT_ContactName16433	PT_EMAIL01@test.com	PT_Phone16433	PT_SampleNotes16433	NSPT16433	PT17632	PT_Prod16433	18	5	CS	Dairy
067	225748	225748	expenseCategory	C	food	PT_Group16434	PT_Sup16434	PT_Add16434	PT_ContactName16434	PT_EMAIL02@test.com	PT_Phone16434	PT_SampleNotes16434	NSPT16434	PT17633	PT_Prod16434	30	5	EA	Paper Towel
067	225755	225755	expenseCategory	D	food	PT_Group16435	PT_Sup16435	PT_Add16435	PT_ContactName16435	PT_EMAIL01@test.com	PT_Phone16435	PT_SampleNotes16435	NSPT16435	PT17634	PT_Prod16435	15	5	CS	Paper Towel
067	225920	225920	location	F	food	PT_Group16436	PT_Sup16436	PT_Add16436	PT_ContactName16436	PT_EMAIL02@test.com	PT_Phone16436	PT_SampleNotes16436	NSPT16436	PT17635	PT_Prod16436	20	5	EA	Meat
067	225946	225946	expenseCategory	D	nonFood	PT_Group16437	PT_Sup16437	PT_Add16437	PT_ContactName16437	PT_EMAIL01@test.com	PT_Phone16437	PT_SampleNotes16437	NSPT16437	PT17636	PT_Prod16437	12	5	CS	Meat
067	225987	225987	expenseCategory	F	food	PT_Group16441	PT_Sup16441	PT_Add16441	PT_ContactName16441	PT_EMAIL01@test.com	PT_Phone16441	PT_SampleNotes16441	NSPT16441	PT17640	PT_Prod16441	25	5	CS	Dairy
067	226076	226076	expenseCategory	D	nonFood	PT_Group16447	PT_Sup16447	PT_Add16447	PT_ContactName16447	PT_EMAIL01@test.com	PT_Phone16447	PT_SampleNotes16447	NSPT16447	PT17646	PT_Prod16447	15	5	CS	Paper Towel
067	226118	226118	expenseCategory	F	food	PT_Group16448	PT_Sup16448	PT_Add16448	PT_ContactName16448	PT_EMAIL02@test.com	PT_Phone16448	PT_SampleNotes16448	NSPT16448	PT17647	PT_Prod16448	20	5	EA	Meat
067	226134	226134	expenseCategory	C	food	PT_Group16449	PT_Sup16449	PT_Add16449	PT_ContactName16449	PT_EMAIL01@test.com	PT_Phone16449	PT_SampleNotes16449	NSPT16449	PT17648	PT_Prod16449	12	5	CS	Meat
067	226225	226225	expenseCategory	D	food	PT_Group16450	PT_Sup16450	PT_Add16450	PT_ContactName16450	PT_EMAIL02@test.com	PT_Phone16450	PT_SampleNotes16450	NSPT16450	PT17649	PT_Prod16450	15	5	EA	Meat
